MRGID,name,iso,iso3,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3,label,isoSov1,territory1,isoSov2,isoSov3
8396,South Africa,ZAF,ZAF,South African Exclusive Economic Zone,2176,200NM,2176,South Africa,ZAF,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44331,-33.50802,8396,1072679,ZAF,NA,NA,710,NA,NA,710,NA,NA,South African Exclusive Economic Zone,ZAF,South Africa,NA,NA
8384,Prince Edward Islands,ZAF,ZAF,South African Exclusive Economic Zone (Prince Edward Islands),22598,200NM,2176,Prince Edward Islands,NA,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.80854,-46.83292,8384,474897,ZAF,NA,NA,710,NA,NA,NA,NA,NA,South African Exclusive Economic Zone (Prince Edward Islands),ZAF,Prince Edward Islands,NA,NA
48961,Joint regime area: Uruguay / Argentina,NA,URY,Joint regime area: Uruguay / Argentina,2216,Joint regime,2216,Uruguay,URY,Uruguay,2149,2149,Argentina,ARG,Argentina,NA,NA,NA,NA,NA,-55.16096,-36.25493,48961,41414,URY,ARG,NA,858,32,NA,858,32,NA,Joint regime area: Uruguay / Argentina,URY,Uruguay,ARG,NA
48962,Joint regime area: Peru / Ecuador,NA,PER,Joint regime area: Peru / Ecuador,2257,Joint regime,2257,Peru,PER,Peru,2166,2166,Ecuador,ECU,Ecuador,NA,NA,NA,NA,NA,-82.53293,-3.38855,48962,16091,PER,ECU,NA,604,218,NA,604,218,NA,Joint regime area: Peru / Ecuador,PER,Peru,ECU,NA
21798,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,NA,PNG,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,2237,Joint regime,2237,Papua New Guinea,PNG,Papua New Guinea,2147,2147,Australia,AUS,Australia,NA,NA,NA,NA,NA,142.40882,-9.53965,21798,2621,PNG,AUS,NA,598,36,NA,598,36,NA,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,PNG,Papua New Guinea,AUS,NA
48964,Joint regime area: Senegal / Guinea-Bissau,NA,SEN,Joint regime area: Senegal / Guinea-Bissau,2225,Joint regime,2225,Senegal,SEN,Senegal,8685,8685,Guinea-Bissau,GNB,Guinea-Bissau,NA,NA,NA,NA,NA,-18.77443,11.261,48964,63460,SEN,GNB,NA,686,624,NA,686,624,NA,Joint regime area: Senegal / Guinea-Bissau,SEN,Senegal,GNB,NA
48966,Joint regime area: Spain / France,NA,FRA,Joint regime area: Spain / France,17,Joint regime,17,France,FRA,France,2185,2185,Spain,ESP,Spain,NA,NA,NA,NA,NA,-5.33333,45.25417,48966,2859,FRA,ESP,NA,250,724,NA,250,724,NA,Joint regime area: Spain / France,FRA,France,ESP,NA
48967,Joint regime area: United Kingdom / Denmark (Faeroe Islands),NA,GBR,Joint regime area: United Kingdom / Denmark (Faeroe Islands),2208,Joint regime,2208,United Kingdom,GBR,United Kingdom,3297,2157,Faeroe,FRO,Denmark,NA,NA,NA,NA,NA,-7.51858,60.03609,48967,8011,GBR,DNK,NA,826,208,NA,826,234,NA,Joint regime area: United Kingdom / Denmark (Faeroe Islands),GBR,United Kingdom,DNK,NA
48968,Joint regime area: Costa Rica / Ecuador (Galapagos),NA,CRI,Joint regime area: Costa Rica / Ecuador (Galapagos),2162,Joint regime,2162,Costa Rica,CRI,Costa Rica,5660,2166,Galapagos,NA,Ecuador,NA,NA,NA,NA,NA,-88.84132,3.22641,48968,17337,CRI,ECU,NA,188,218,NA,188,NA,NA,Joint regime area: Costa Rica / Ecuador (Galapagos),CRI,Costa Rica,ECU,NA
48969,Joint regime area: Barbados / Guyana,NA,BRB,Joint regime area: Barbados / Guyana,8649,Joint regime,8649,Barbados,BRB,Barbados,2124,2124,Guyana,GUY,Guyana,NA,NA,NA,NA,NA,-57.13214,10.68079,48969,67,BRB,GUY,NA,52,328,NA,52,328,NA,Joint regime area: Barbados / Guyana,BRB,Barbados,GUY,NA
48970,Joint regime area: Dominican Republic / Colombia,NA,DOM,Joint regime area: Dominican Republic / Colombia,8640,Joint regime,8640,Dominican Republic,DOM,Dominican Republic,2175,2175,Colombia,COL,Colombia,NA,NA,NA,NA,NA,-72.50386,15.01851,48970,13111,DOM,COL,NA,214,170,NA,214,170,NA,Joint regime area: Dominican Republic / Colombia,DOM,Dominican Republic,COL,NA
21792,Joint regime area: Jamaica / Colombia,NA,JAM,Joint regime area: Jamaica / Colombia,8682,Joint regime,8682,Jamaica,JAM,Jamaica,2175,2175,Colombia,COL,Colombia,NA,NA,NA,NA,NA,-79.14572,15.47035,21792,15247,JAM,COL,NA,388,170,NA,388,170,NA,Joint regime area: Jamaica / Colombia,JAM,Jamaica,COL,NA
48972,Joint regime area: Honduras / United Kingdom (Cayman Islands),NA,HND,Joint regime area: Honduras / United Kingdom (Cayman Islands),2103,Joint regime,2103,Honduras,HND,Honduras,8638,2208,Cayman Islands,CYM,United Kingdom,NA,NA,NA,NA,NA,-83.94222,18.70111,48972,2075,HND,GBR,NA,340,826,NA,340,136,NA,Joint regime area: Honduras / United Kingdom (Cayman Islands),HND,Honduras,GBR,NA
48973,Joint regime area: Iceland / Denmark (Faeroe Islands),NA,FRO,Joint regime area: Iceland / Denmark (Faeroe Islands),3297,Joint regime,2157,Faeroe,FRO,Denmark,2129,2129,Iceland,ISL,Iceland,NA,NA,NA,NA,NA,-10.98204,63.15298,48973,1234,DNK,ISL,NA,208,352,NA,234,352,NA,Joint regime area: Iceland / Denmark (Faeroe Islands),DNK,Faeroe,ISL,NA
48974,Joint regime area: Ecuador / Colombia,NA,ECU,Joint regime area: Ecuador / Colombia,2166,Joint regime,2166,Ecuador,ECU,Ecuador,2175,2175,Colombia,COL,Colombia,NA,NA,NA,NA,NA,-81.43712,1.46058,48974,18663,ECU,COL,NA,218,170,NA,218,170,NA,Joint regime area: Ecuador / Colombia,ECU,Ecuador,COL,NA
48975,Joint regime area: Iceland / Norway (Jan Mayen),NA,ISL,Joint regime area: Iceland / Norway (Jan Mayen),2129,Joint regime,2129,Iceland,ISL,Iceland,5343,2252,Jan Mayen,SJM,Norway,NA,NA,NA,NA,NA,-8.5,69.29167,48975,45532,ISL,NOR,NA,352,578,NA,352,744,NA,Joint regime area: Iceland / Norway (Jan Mayen),ISL,Iceland,NOR,NA
21797,Joint regime area: São Tomé and Principe / Nigeria,NA,STP,Joint regime area: São Tomé and Principe / Nigeria,2238,Joint regime,2238,São Tomé and Principe,STP,São Tomé and Principe,2253,2253,Nigeria,NGA,Nigeria,NA,NA,NA,NA,NA,5.58699,2.0676,21797,34534,STP,NGA,NA,678,566,NA,678,566,NA,Joint regime area: São Tomé and Principe / Nigeria,STP,São Tomé and Principe,NGA,NA
48976,Joint regime area: France / Italy,NA,FRA,Joint regime area: France / Italy,17,Joint regime,17,France,FRA,France,2133,2133,Italy,ITA,Italy,NA,NA,NA,NA,NA,9.04886,41.30715,48976,67,FRA,ITA,NA,250,380,NA,250,380,NA,Joint regime area: France / Italy,FRA,France,ITA,NA
21796,Joint regime area: South Korea / Japan,NA,KOR,Joint regime area: South Korea / Japan,8600,Joint regime,8600,South Korea,KOR,South Korea,2121,2121,Japan,JPN,Japan,NA,NA,NA,NA,NA,127.57808,30.81396,21796,82610,KOR,JPN,NA,410,392,NA,410,392,NA,Joint regime area: South Korea / Japan,KOR,South Korea,JPN,NA
48977,Joint regime area: Sweden / Norway,NA,NOR,Joint regime area: Sweden / Norway,2252,Joint regime,2252,Norway,NOR,Norway,2180,2180,Sweden,SWE,Sweden,NA,NA,NA,NA,NA,10.50095,58.80998,48977,140,NOR,SWE,NA,578,752,NA,578,752,NA,Joint regime area: Sweden / Norway,NOR,Norway,SWE,NA
50167,Joint regime area: Croatia / Slovenia,NA,HRV,Joint regime area: Croatia / Slovenia,2160,Joint regime,2160,Croatia,HRV,Croatia,2188,2188,Slovenia,SVN,Slovenia,NA,NA,NA,NA,NA,13.30933,45.4977,50167,98,HRV,SVN,NA,191,705,NA,191,705,NA,Joint regime area: Croatia / Slovenia,HRV,Croatia,SVN,NA
48978,Joint regime area: United States / Russia,NA,USA,Joint regime area: United States / Russia,2204,Joint regime,2204,United States,USA,United States,2240,2240,Russia,RUS,Russia,NA,NA,NA,NA,NA,-17.12724,61.18112,48978,8478,USA,RUS,NA,840,643,NA,840,643,NA,Joint regime area: United States / Russia,USA,United States,RUS,NA
64459,Joint regime area: Norway / Russia,NA,NOR,Joint regime area: Norway / Russia,2252,Joint regime,2252,Norway,NOR,Norway,2240,2240,Russia,RUS,Russia,NA,NA,NA,NA,NA,37.46457,72.92452,64459,3397,NOR,RUS,NA,578,643,NA,578,643,NA,Joint regime area: Norway / Russia,NOR,Norway,RUS,NA
8368,Western Sahara,ESH,ESH,Overlapping claim Western Sahara: Western Sahara / Morocco,8617,Overlapping claim,8617,Western Sahara,ESH,Western Sahara,8617,2221,Western Sahara,ESH,Morocco,NA,NA,NA,NA,NA,-17.69542,23.34236,8368,284054,ESH,MAR,NA,732,504,NA,732,732,NA,Overlapping claim Western Sahara: Western Sahara / Morocco,ESH,Western Sahara,MAR,NA
8389,Falkland / Malvinas Islands,FLK,FLK,Overlapping claim Falkland / Malvinas Islands: United Kingdom / Argentina,8623,Overlapping claim,2208,Falkland / Malvinas Islands,FLK,United Kingdom,8623,2149,Falkland / Malvinas Islands,FLK,Argentina,NA,NA,NA,NA,NA,-58.32237,-51.66703,8389,550566,GBR,ARG,NA,826,32,NA,238,238,NA,Overlapping claim Falkland / Malvinas Islands: United Kingdom / Argentina,GBR,Falkland / Malvinas Islands,ARG,NA
8365,Gibraltar,GIB,GIB,Overlapping claim Gibraltar: United Kingdom / Spain,3344,Overlapping claim,2208,Gibraltar,GIB,United Kingdom,2185,2185,Spain,ESP,Spain,NA,NA,NA,NA,NA,-5.21961,36.08832,8365,388,GIB,ESP,NA,826,724,NA,292,724,NA,Overlapping claim Gibraltar: United Kingdom / Spain,GIB,Gibraltar,ESP,NA
48944,Mayotte,MYT,MYT,Overlapping claim Mayotte: France / Comores,8606,Overlapping claim,17,Mayotte,MYT,France,8606,2163,Mayotte,MYT,Comores,NA,NA,NA,NA,NA,45.30656,-13.21698,48944,66738,FRA,COM,NA,250,174,NA,175,175,NA,Overlapping claim Mayotte: France / Comores,FRA,Mayotte,COM,NA
8383,South Georgia and the South Sandwich Islands,SGS,SGS,Overlapping claim South Georgia and the South Sandwich Islands: United Kingdom / Argentina,8624,Overlapping claim,2208,South Georgia and the South Sandwich Islands,SGS,United Kingdom,8624,2149,South Georgia and the South Sandwich Islands,SGS,Argentina,NA,NA,NA,NA,NA,-31.26381,-56.52404,8383,1237783,GBR,ARG,NA,826,32,NA,239,239,NA,Overlapping claim South Georgia and the South Sandwich Islands: United Kingdom / Argentina,GBR,South Georgia and the South Sandwich Islands,ARG,NA
8321,Taiwan,TWN,TWN,Overlapping claim Taiwan: Taiwan / China,2177,Overlapping claim,2177,Taiwan,TWN,Taiwan,2177,8603,Taiwan,TWN,China,NA,NA,NA,NA,NA,118.71458,21.42076,8321,355433,TWN,CHN,NA,158,158,NA,158,156,NA,Overlapping claim Taiwan: Taiwan / China,TWN,Taiwan,CHN,NA
5695,Ukraine,UKR,UKR,Overlapping claim Ukraine: Ukraine / Russia,2196,Overlapping claim,2196,Ukraine,UKR,Ukraine,2240,2240,Ukraine,UKR,Russia,NA,NA,NA,NA,NA,33.63465,44.95192,5695,136198,UKR,RUS,NA,804,643,NA,804,804,NA,Overlapping claim Ukraine: Ukraine / Russia,UKR,Ukraine,RUS,NA
8319,Wake Island / Enenkio,UMI,UMI,Overlapping claim Wake Island / Enenkio: United States / Marshall Islands,8597,Overlapping claim,2204,Wake Island / Enenkio,UMI,United States,8597,2226,Wake Island / Enenkio,UMI,Marshall Islands,NA,NA,NA,NA,NA,166.53046,19.50326,8319,406970,USA,MHL,NA,840,584,NA,581,NA,NA,Overlapping claim Wake Island / Enenkio: United States / Marshall Islands,USA,Wake Island / Enenkio,MHL,NA
48946,Ile Tromelin,NA,FRA,Overlapping claim Ile Tromelin: France / Madagascar / Republic of Mauritius,8613,Overlapping claim,17,Ile Tromelin,NA,France,8613,7963,Ile Tromelin,NA,Madagascar,8613,8614,Ile Tromelin,NA,Republic of Mauritius,54.67305,-15.71127,48946,274555,FRA,MDG,MUS,250,450,480,NA,NA,NA,Overlapping claim Ile Tromelin: France / Madagascar / Republic of Mauritius,FRA,Ile Tromelin,MDG,MUS
48945,Glorioso Islands,NA,MDG,Overlapping claim Glorioso Islands: France / Madagascar,8607,Overlapping claim,7963,Glorioso Islands,NA,Madagascar,8607,17,Glorioso Islands,ATF,France,NA,NA,NA,NA,NA,47.0969,-11.6181,48945,43506,MDG,FRA,NA,450,250,NA,NA,260,NA,Overlapping claim Glorioso Islands: France / Madagascar,MDG,Glorioso Islands,FRA,NA
48948,Matthew and Hunter Islands,NA,FRA,Overlapping claim Matthew and Hunter Islands: France / Vanuatu,49593,Overlapping claim,17,Matthew and Hunter Islands,NA,France,49593,2202,Matthew and Hunter Islands,NA,Vanuatu,NA,NA,NA,NA,NA,172.03655,-23.27911,48948,187184,FRA,VUT,NA,250,548,NA,NA,NA,NA,Overlapping claim Matthew and Hunter Islands: France / Vanuatu,FRA,Matthew and Hunter Islands,VUT,NA
48951,Navassa Island,NA,HTI,Overlapping claim Navassa Island: United States / Haiti / Jamaica,20312,Overlapping claim,8639,Navassa Island,NA,Haiti,20312,2204,Navassa Island,NA,United States,20312,8682,NA,NA,NA,-75.18373,18.33814,48951,13890,HTI,USA,NA,332,840,388,NA,NA,NA,Overlapping claim Navassa Island: United States / Haiti / Jamaica,HTI,Navassa Island,USA,NA
48965,Overlapping claim: Venezuela / Netherlands (Aruba) / Dominican Republic,NA,VEN,Overlapping claim: Venezuela / Netherlands (Aruba) / Dominican Republic,2201,Overlapping claim,2201,Venezuela,VEN,Venezuela,8652,15,Aruba,ABW,Netherlands,8640,8640,Dominican Republic,DOM,Dominican Republic,-69.65326,15.30381,48965,1113,VEN,NLD,DOM,862,528,214,862,533,214,Overlapping claim: Venezuela / Netherlands (Aruba) / Dominican Republic,VEN,Venezuela,NLD,DOM
48943,Overlapping claim: Canada / United States,NA,CAN,Overlapping claim: Canada / United States,2169,Overlapping claim,2169,Canada,CAN,Canada,2204,2204,United States,USA,United States,NA,NA,NA,NA,NA,-139.852,72.03395,48943,24772,CAN,USA,NA,124,840,NA,124,840,NA,Overlapping claim: Canada / United States,CAN,Canada,USA,NA
48971,Overlapping claim: Colombia / Dominican Republic / Venezuela,NA,COL,Overlapping claim: Colombia / Dominican Republic / Venezuela,2175,Overlapping claim,2175,Colombia,COL,Colombia,8640,8640,Dominican Republic,DOM,Dominican Republic,2201,2201,Venezuela,VEN,Venezuela,-71.09015,15.05334,48971,869,COL,DOM,VEN,170,214,862,170,214,862,Overlapping claim: Colombia / Dominican Republic / Venezuela,COL,Colombia,DOM,VEN
33185,Overlapping claim: Guyana / Trinidad and Tobago / Venezuela,NA,GUY,Overlapping claim: Guyana / Trinidad and Tobago / Venezuela,2124,Overlapping claim,2124,Guyana,GUY,Guyana,2186,2186,Trinidad and Tobago,TTO,Trinidad and Tobago,2201,2201,Venezuela,VEN,Venezuela,-57.88712,10.56539,33185,3612,GUY,TTO,VEN,328,780,862,328,780,862,Overlapping claim: Guyana / Trinidad and Tobago / Venezuela,GUY,Guyana,TTO,VEN
48982,Overlapping claim: United States (Puerto Rico) / Dominican Republic,NA,PRI,Overlapping claim: United States (Puerto Rico) / Dominican Republic,8641,Overlapping claim,2204,Puerto Rico,PRI,United States,8640,8640,Dominican Republic,DOM,Dominican Republic,NA,NA,NA,NA,NA,-66.84125,20.89448,48982,18297,USA,DOM,NA,840,214,NA,630,214,NA,Overlapping claim: United States (Puerto Rico) / Dominican Republic,USA,Puerto Rico,DOM,NA
49000,Melilla,NA,ESP,Overlapping claim Melilla: Spain / Morocco,36288,Overlapping claim,2185,Melilla,NA,Spain,36288,2221,Melilla,NA,Morocco,NA,NA,NA,NA,NA,-2.91697,35.31672,49000,27,ESP,MAR,NA,724,504,NA,NA,NA,NA,Overlapping claim Melilla: Spain / Morocco,ESP,Melilla,MAR,NA
49001,Alhucemas Islands,NA,ESP,Overlapping claim Alhucemas Islands: Spain / Morocco,48995,Overlapping claim,2185,Alhucemas Islands,NA,Spain,48995,2221,Alhucemas Islands,NA,Morocco,NA,NA,NA,NA,NA,-3.87866,35.23422,49001,14,ESP,MAR,NA,724,504,NA,NA,NA,NA,Overlapping claim Alhucemas Islands: Spain / Morocco,ESP,Alhucemas Islands,MAR,NA
48998,Perejil Island,NA,ESP,Overlapping claim Perejil Island: Spain / Morocco,48994,Overlapping claim,2185,Perejil Island,NA,Spain,48994,2221,Perejil Island,NA,Morocco,NA,NA,NA,NA,NA,-5.42011,35.91465,48998,1,ESP,MAR,NA,724,504,NA,NA,NA,NA,Overlapping claim Perejil Island: Spain / Morocco,ESP,Perejil Island,MAR,NA
49002,Ceuta,NA,ESP,Overlapping claim Ceuta: Spain / Morocco,14864,Overlapping claim,2185,Ceuta,NA,Spain,14864,2221,Ceuta,NA,Morocco,NA,NA,NA,NA,NA,-5.30551,35.86909,49002,33,ESP,MAR,NA,724,504,NA,NA,NA,NA,Overlapping claim Ceuta: Spain / Morocco,ESP,Ceuta,MAR,NA
48999,Peñón de Vélez de la Gomera,NA,ESP,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,48996,Overlapping claim,2185,Peñón de Vélez de la Gomera,NA,Spain,48996,2221,Peñón de Vélez de la Gomera,NA,Morocco,NA,NA,NA,NA,NA,-4.30609,35.18525,48999,4,ESP,MAR,NA,724,504,NA,NA,NA,NA,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,ESP,Peñón de Vélez de la Gomera,MAR,NA
48997,Chafarinas Islands,NA,ESP,Overlapping claim Chafarinas Islands: Spain / Morocco,5363,Overlapping claim,2185,Chafarinas Islands,NA,Spain,5363,2221,Chafarinas Islands,NA,Morocco,NA,NA,NA,NA,NA,-2.45356,35.1699,48997,26,ESP,MAR,NA,724,504,NA,NA,NA,NA,Overlapping claim Chafarinas Islands: Spain / Morocco,ESP,Chafarinas Islands,MAR,NA
48947,"Abu musa, Greater and Lesser Tunb",NA,ARE,"Overlapping claim Abu musa, Greater and Lesser Tunb: United Arab Emirates / Iran",64457,Overlapping claim,2206,"Abu musa, Greater and Lesser Tunb",NA,United Arab Emirates,64457,2126,"Abu musa, Greater and Lesser Tunb",NA,Iran,NA,NA,NA,NA,NA,55.1718,26.01269,48947,6173,ARE,IRN,NA,784,364,NA,NA,364,NA,"Overlapping claim Abu musa, Greater and Lesser Tunb: United Arab Emirates / Iran",ARE,"Abu musa, Greater and Lesser Tunb",IRN,NA
48956,Doumeira Islands,NA,ERI,Overlapping claim Doumeira Islands: Eritrea / Djibouti,48934,Overlapping claim,2111,Doumeira Islands,NA,Eritrea,48934,2131,Doumeira Islands,NA,Djibouti,NA,NA,NA,NA,NA,43.22221,12.75889,48956,245,ERI,DJI,NA,232,262,NA,NA,NA,NA,Overlapping claim Doumeira Islands: Eritrea / Djibouti,ERI,Doumeira Islands,DJI,NA
48954,Senkaku Islands,NA,TWN,Overlapping claim Senkaku Islands: Taiwan / Japan / China,48936,Overlapping claim,2177,Senkaku Islands,NA,Taiwan,48936,2121,Senkaku Islands,NA,Japan,48936,8603,Senkaku Islands,NA,China,124.12211,26.5208,48954,73794,TWN,JPN,CHN,158,392,156,NA,NA,NA,Overlapping claim Senkaku Islands: Taiwan / Japan / China,TWN,Senkaku Islands,JPN,CHN
48950,Kuril Islands,NA,JPN,Overlapping claim Kuril Islands: Japan / Russia,9011,Overlapping claim,2121,Kuril Islands,NA,Japan,9011,2240,Kuril Islands,NA,Russia,NA,NA,NA,NA,NA,147.96154,43.88606,48950,213723,JPN,RUS,NA,392,643,NA,NA,NA,NA,Overlapping claim Kuril Islands: Japan / Russia,JPN,Kuril Islands,RUS,NA
26582,Halaib Triangle,NA,SDN,Overlapping claim Halaib Triangle: Sudan / Egypt,64458,Overlapping claim,2183,Halaib Triangle,NA,Sudan,64458,3868,Halaib Triangle,NA,Egypt,NA,NA,NA,NA,NA,36.87917,22.61164,26582,19734,SDN,EGY,NA,729,818,NA,NA,NA,NA,Overlapping claim Halaib Triangle: Sudan / Egypt,SDN,Halaib Triangle,EGY,NA
49003,Overlapping claim: South China Sea,NA,CHN,Overlapping claim: South China Sea,NA,Overlapping claim,8603,China,CHN,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.10176,13.14179,49003,338839,CHN,NA,NA,156,NA,NA,156,NA,NA,Overlapping claim: South China Sea,CHN,China,NA,NA
48955,Liancourt Rocks,NA,JPN,Overlapping claim Liancourt Rocks: Japan / South Korea,48935,Overlapping claim,2121,Liancourt Rocks,NA,Japan,48935,8600,Liancourt Rocks,NA,South Korea,NA,NA,NA,NA,NA,131.86633,37.24233,48955,1624,JPN,KOR,NA,392,410,NA,NA,NA,NA,Overlapping claim Liancourt Rocks: Japan / South Korea,JPN,Liancourt Rocks,KOR,NA
50170,Overlapping claim: Qatar / Saudi Arabia / United Arab Emirates,NA,QAT,Overlapping claim: Qatar / Saudi Arabia / United Arab Emirates,8468,Overlapping claim,8468,Qatar,QAT,Qatar,2215,2215,Saudi Arabia,SAU,Saudi Arabia,2206,2206,United Arab Emirates,ARE,United Arab Emirates,51.59986,24.69243,50170,126,QAT,SAU,ARE,634,682,784,634,682,784,Overlapping claim: Qatar / Saudi Arabia / United Arab Emirates,QAT,Qatar,SAU,ARE
64460,Overlapping claim: Iraq / Iran,NA,IRQ,Overlapping claim: Iraq / Iran,2125,Overlapping claim,2125,Iraq,IRQ,Iraq,2126,2126,Iran,IRN,Iran,NA,NA,NA,NA,NA,48.69255,29.87235,64460,28,IRQ,IRN,NA,368,364,NA,368,364,NA,Overlapping claim: Iraq / Iran,IRQ,Iraq,IRN,NA
64430,Overlapping claim: Egypt / Libya,NA,EGY,Overlapping claim: Egypt / Libya,3868,Overlapping claim,3868,Egypt,EGY,Egypt,2194,2194,Libya,LBY,Libya,NA,NA,NA,NA,NA,25.70163,32.81282,64430,8114,EGY,LBY,NA,818,434,NA,NA,NA,NA,Overlapping claim: Egypt / Libya,EGY,Egypt,LBY,NA
64431,Overlapping claim: Belize / Honduras,NA,BLZ,Overlapping claim: Belize / Honduras,8681,Overlapping claim,8681,Belize,BLZ,Belize,2103,2103,Honduras,HND,Honduras,NA,NA,NA,NA,NA,-88.21289,16.12316,64431,1450,BLZ,HND,NA,84,340,NA,NA,NA,NA,Overlapping claim: Belize / Honduras,BLZ,Belize,HND,NA
64440,Overlapping claim: Malaysia / Singapore,NA,MYS,Overlapping claim: Malaysia / Singapore,2230,Overlapping claim,2230,Malaysia,MYS,Malaysia,2190,2190,Singapore,SGP,Singapore,NA,NA,NA,NA,NA,104.45239,1.40778,64440,287,MYS,SGP,NA,458,702,NA,NA,NA,NA,Overlapping claim: Malaysia / Singapore,MYS,Malaysia,SGP,NA
